Latitude,Longitude,Class,ClassCode
26.22463372,79.31322198,Wheat,1
26.22052248,79.31506734,Wheat,1
26.21967489,79.31689929,Mustard,2
26.21466382,79.3225316,Settlements,7
26.21667218,79.32716142,Mustard,2
26.21601526,79.33269683,Mustard,2
26.21438739,79.3343712,Field Pea,3
26.2124244,79.33510914,Mustard,2
26.21269271,79.33822889,Field Pea,3
26.21036182,79.34038706,Wheat,1
26.21131265,79.34149448,Wheat,1
26.21064908,79.34334252,Wheat,1
26.20894774,79.34815373,Field Pea,3
26.20847366,79.3495344,Field Pea,3
26.20538253,79.35236715,Wheat,1
26.12632098,79.34101,Mustard,2
26.12336132,79.34309609,Field Pea,3
26.12152685,79.34495721,Field Pea,3
26.12105965,79.34694842,Field Pea,3
26.11545127,79.34904087,Field Pea,3
26.11578422,79.35080644,Field Pea,3
26.11280202,79.3507548,Field Pea,3
26.1088181,79.35342629,Field Pea,3
26.10635236,79.3552589,Mustard,2
26.10263377,79.35682397,Field Pea,3
26.10124187,79.35857143,Wheat,1
26.09735812,79.36342455,Wheat,1
26.09219184,79.36634548,Field Pea,3
26.0899052,79.36610878,Field Pea,3
26.08158033,79.37113758,Field Pea,3
26.08321699,79.37267516,Wheat,1
26.07604505,79.37720809,Field Pea,3
26.07317868,79.37921371,Field Pea,3
26.07185479,79.37785316,Wheat,1
26.05847079,79.38908257,Field Pea,3
26.05258501,79.39350754,Settlements,7
26.04175453,79.40270651,Wheat,1
26.03008734,79.41326804,Settlements,7
26.00709029,79.44767509,Settlements,7
25.98955934,79.45077606,Settlements,7
25.98558479,79.43489838,Settlements,7
25.98486479,79.44020078,Settlements,7
25.98145188,79.44738172,Settlements,7
25.199692548905457,78.51804403671963,Open Forest,10
25.19474862196335,78.52931844939737,Open Forest,10
25.203369162684048,78.5293613647416,Open Forest,10
25.19149634502387,78.5210572456315,Open Forest,10
25.26041313589084,78.40145833974235,Open Forest,10
25.253778634437367,78.41282139080923,Open Forest,10
25.256748915582783,78.41704202107204,Open Forest,10
25.252568042963883,78.39716208078072,Open Forest,10
25.25437774078244,78.39482319451973,Open Forest,10
25.24964677779386,78.39383314447046,Open Forest,10
25.24349413775026,78.41597917513774,Open Forest,10
25.22805308318539,78.41758653502772,Open Forest,10
25.25659306251079,78.94265920999568,Open Forest,10
25.256459340897905,78.93568699786445,Open Forest,10
25.24855896732065,78.9442327395389,Open Forest,10
25.28406714352137,78.85344911749854,Open Forest,10
25.281302319004155,78.85026265318885,Open Forest,10
25.281517470283536,78.85752331020926,Open Forest,10
25.270424202943587,78.8476295496775,Open Forest,10
25.27378955261415,78.85814806326003,Open Forest,10
25.277941918182684,78.85248348004323,Open Forest,10
25.26523578999737,78.84863546888987,Open Forest,10
25.274436931781064,78.8387969304287,Open Forest,10
25.279470488225314,78.8464978596186,Open Forest,10
25.25713391816221,78.95492888005342,Open Forest,10
25.261811097940186,78.94872580985007,Open Forest,10
25.2569792436468,78.94760927675725,Open Forest,10
25.7750056864784,79.28768824595299,Open Forest,10
25.77703456493376,79.28614329356041,Open Forest,10
25.75789835879744,79.30532757769477,Open Forest,10
25.76137691624432,79.30766646395575,Open Forest,10
25.76996649012405,79.3478661712709,Open Forest,10
25.64954183331993,79.33612879799911,Open Forest,10
25.638051417827807,79.33917578744003,Open Forest,10
25.665186613448725,79.35500824749829,Open Forest,10
25.66046739763777,79.36326945126416,Open Forest,10
25.66575598998089,79.34954141495831,Open Forest,10
25.666904586378312,79.37171109672425,Open Forest,10
25.657956928661424,79.38347778491466,Open Forest,10
25.659475253297533,79.37730870418041,Open Forest,10
25.655254369121,79.35840357330216,Open Forest,10
25.6569002316474,79.34977415590019,Open Forest,10
25.650923400965656,79.34113744287225,Open Forest,10
25.64979183134972,79.34641603021355,Open Forest,10
25.64918252018845,79.34094432382317,Open Forest,10
25.66413373156848,79.36849535648824,Open Forest,10
25.635284871545604,79.3537613634392,Open Forest,10
25.629635848062247,79.3589112047478,Open Forest,10
25.633330958723093,79.34457747977221,Open Forest,10
25.6312226868271,79.33761380679724,Open Forest,10
25.62506676794284,79.34827456180612,Open Forest,10
25.62171478854415,79.35087578353757,Open Forest,10
25.62278828759325,79.33024383062185,Open Forest,10
25.61607450343174,79.32369924062552,Open Forest,10
25.61626798952245,79.33528638356985,Open Forest,10
25.625262336833263,79.3382095662006,Open Forest,10
25.62284337342989,79.34002569757193,Open Forest,10
25.614696728801235,79.35789512179339,Open Forest,10
25.607692240647573,79.36386035464251,Open Forest,10
25.608040539811373,79.34791730425799,Open Forest,10
25.61057535315708,79.34216664813006,Open Forest,10
25.610169012650715,79.35583518526995,Open Forest,10
25.61151339291508,79.3222508193332,Open Forest,10
25.60702425636146,79.32993266595186,Open Forest,10
25.60694685597697,79.31821677697481,Open Forest,10
25.60226563308949,79.35397030207712,Open Forest,10
25.60234303650451,79.34191109034616,Open Forest,10
25.601065873749384,79.33294178340037,Open Forest,10
25.597195600286632,79.34019447657663,Open Forest,10
25.60400719780811,79.35924888941844,Open Forest,10
25.59367661683073,79.34485636522818,Open Forest,10
25.58783209463088,79.33685265352774,Open Forest,10
25.59348309417637,79.33271132280875,Open Forest,10
25.58043894567693,79.34511385729363,Open Forest,10
25.5775357518365,79.33644495775748,Open Forest,10
25.58047765445242,79.36532698442984,Open Forest,10
25.58041959128447,79.37054656317282,Open Forest,10
25.57725510603292,79.36777852346945,Open Forest,10
25.567577262047248,79.37035344412377,Open Forest,10
25.551671092186734,79.37659858130087,Open Forest,10
25.554129665087373,79.36353085898031,Open Forest,10
25.544914596683792,79.39380763434042,Open Forest,10
25.54774114257171,79.3864932503568,Open Forest,10
25.49840617650341,79.3584306385385,Open Forest,10
25.498178734220176,79.3536049572146,Open Forest,10
25.28526493704521,79.24958400807249,Open Forest,10
25.27366824191132,79.25301692441754,Open Forest,10
25.280808600495767,79.22929546788981,Open Forest,10
25.26670695800168,79.22447822049907,Open Forest,10
25.40816818952623,79.32006456452633,Open Forest,10
25.40712127860149,79.32972496053065,Open Forest,10
25.43355383178772,79.32096277086924,Open Forest,10
25.423825643381413,79.32463203280162,Open Forest,10
25.45288357215392,79.33645432989942,Open Forest,10
25.454288249217683,79.3312079290663,Open Forest,10
25.472424507357648,79.34999418153514,Open Forest,10
25.471778243810764,79.351589905528,Open Forest,10
25.482517805194693,79.3548906647121,Open Forest,10
25.481423384092047,79.34969790805927,Open Forest,10
25.74034580714785,79.03848627543596,Open Forest,10
25.74427737079491,79.02747748879396,Open Forest,10
25.7491116430406,79.03006313828432,Open Forest,10
25.75081709207993,79.03866733738991,Open Forest,10
25.74729390535744,79.0457289676194,Open Forest,10
25.7494174234312,79.06538780711136,Open Forest,10
25.752055527217763,79.06830068610154,Open Forest,10
25.75472490021041,79.06379355997962,Open Forest,10
25.774539112941945,79.06383359300543,Open Forest,10
25.771034371441857,79.069696901912,Open Forest,10
25.780934818185308,79.07545024024893,Open Forest,10
25.783180962155686,79.0828102217858,Open Forest,10
25.92583588375931,78.94408427114462,Open Forest,10
25.92045772475125,78.93462905244486,Open Forest,10
25.92887165381948,78.92323735246922,Open Forest,10
25.925740691157987,78.91642960862336,Open Forest,10
25.927019190180644,78.92182621316132,Open Forest,10
25.93823065171063,78.92901467959315,Open Forest,10
25.942400611714472,78.9488856510496,Open Forest,10
25.94235478495367,78.95298943084238,Open Forest,10
25.93767213522143,78.9438241003521,Open Forest,10
25.68015364720308,79.01860188139028,Open Forest,10
25.67728671903129,79.01641319883413,Open Forest,10
25.69012401733424,79.01797371311991,Open Forest,10
25.661942396990145,79.00961594982951,Open Forest,10
25.648233680860827,78.96410528668186,Open Forest,10
25.64874144441554,78.9663797999265,Open Forest,10
25.646853724955488,78.96032274849865,Open Forest,10
25.644576000889057,78.9578282389447,Open Forest,10
25.64509345196931,78.95904059741943,Open Forest,10
25.643652320954168,78.95863290164917,Open Forest,10
25.65679271783752,78.97452704915139,Open Forest,10
25.629560114287944,78.94186209694132,Open Forest,10
25.63283445448584,78.94369404569849,Open Forest,10
25.631847722678625,78.94210958018162,Open Forest,10
25.627886549131848,78.93909477724888,Open Forest,10
25.629743819022508,78.93799507155278,Open Forest,10
25.609988710501355,78.92206869561724,Open Forest,10
25.60877832998096,78.91461954148842,Open Forest,10
25.60650954370638,78.9162691000326,Open Forest,10
25.60466158788726,78.91314432653023,Open Forest,10
25.60201963369316,78.90858134136836,Open Forest,10
25.14604030576436,78.44348079311007,Settlements,7
25.15250631569766,78.45661943671507,Settlements,7
25.16116905922071,78.4673506552172,Settlements,7
25.161537714612376,78.47563127993028,Settlements,7
25.161537714612376,78.47563127993028,Settlements,7
25.270569527104566,78.49556458438549,Settlements,7
25.235649264039,78.47277857625066,Settlements,7
25.25553384589256,78.54162777451984,Settlements,7
25.23799348367541,78.55503892346043,Settlements,7
25.21881488473161,78.54111991249488,Settlements,7
25.25776580804917,78.45906890038022,Settlements,7
25.36874451500093,78.53849987970871,Settlements,7
25.24530035369307,79.13110192383195,Settlements,7
25.248513587690663,79.20599856704675,Settlements,7
25.24718097316274,79.29819421099751,Settlements,7
25.254813897206617,79.26907342248717,Settlements,7
25.15371596934019,79.2880677953955,Settlements,7
25.128453507720547,79.21752625583181,Settlements,7
25.25353380073832,79.05826220046208,Settlements,7
25.24990469677196,79.06037781136894,Settlements,7
25.29997381616605,79.00622355529171,Settlements,7
25.35260488353824,79.05442508694675,Settlements,7
25.35462126732812,79.02007062455006,Settlements,7
25.406504346697822,79.16740419359917,Settlements,7
25.41827794190351,79.22825219926813,Settlements,7
25.46014494974712,78.54717159796398,Settlements,7
25.471418537826988,78.54977784385153,Settlements,7
25.42974731798861,78.39422359818131,Settlements,7
25.377199286580897,78.40116164879294,Settlements,7
25.40054024569614,78.37462021891264,Settlements,7
25.37458121584653,78.33893476029927,Settlements,7
25.433254505100773,78.35928319458937,Settlements,7
25.824637983059663,79.04286119724274,Settlements,7
25.74525290810506,79.12052387182646,Settlements,7
25.728799205609743,79.08278219269197,Settlements,7
25.653812810217108,79.21224529579678,Settlements,7
25.57895487058193,79.29309678418782,Settlements,7
25.60960877779341,79.23248792189085,Settlements,7
25.60338602195071,79.22121588801939,Settlements,7
25.61216341863589,79.18653662338386,Settlements,7
25.6204645632422,79.17736812380495,Settlements,7
25.624096759521827,79.1890657023135,Settlements,7
25.6079045464814,79.10926639404505,Settlements,7
25.617654324397847,79.10011712993229,Settlements,7
25.6170156432668,79.02317943131136,Settlements,7
25.615685673087903,79.00674475810243,Settlements,7
25.594114875700104,78.94974962836744,Settlements,7
25.567707243653288,78.87196122555805,Settlements,7
25.505724481021623,78.96974957252496,Settlements,7
25.52853848368429,78.9775414052428,Settlements,7
25.53118490863067,78.99269861645155,Settlements,7
25.535407554167527,78.99621800717948,Settlements,7
25.529931488799622,79.09360292999567,Settlements,7
25.57640676618865,79.09821693283678,Settlements,7
25.58761159648564,79.06324701730753,Settlements,7
25.611795723162647,79.06874790237848,Settlements,7
25.60955961482099,79.14077681511843,Settlements,7
25.599240054571148,79.18025402463687,Settlements,7
25.49090321940196,79.23173670092645,Settlements,7
25.460302061732094,79.2197496445812,Settlements,7
25.53737421854674,79.32214619351292,Settlements,7
25.456786193843136,79.11519632197903,Settlements,7
25.506025321577383,79.13742116021943,Settlements,7
25.560375859246587,79.18993712158002,Settlements,7
25.76049306645005,79.33102751639193,Settlements,7
25.77547952880158,79.34422910653747,Settlements,7
25.75437156211204,79.19044261933607,Settlements,7
25.737324722231843,79.19111167440873,Settlements,7
25.74683917278323,79.16838872950017,Settlements,7
25.745084291844904,79.15957758670434,Settlements,7
25.574972343051908,78.81193853610687,Settlements,7
25.52921174791242,78.83054974104793,Settlements,7
25.50768972031951,78.80863125869438,Settlements,7
25.475253619244967,78.71266187666363,Settlements,7
25.467703441692706,78.65345448726138,Settlements,7
25.46768379435566,78.61012829324339,Settlements,7
25.861884501120446,78.94287258118628,Settlements,7
25.84126881944149,78.90278593105135,Settlements,7
25.78967718232789,78.94425167460022,Settlements,7
25.860646005898914,78.99838054227187,Settlements,7
25.739818505564205,78.85255856461286,Settlements,7
25.7445881635956,79.00818515416692,Settlements,7
25.69119552047167,78.96655795133627,Settlements,7
25.68765590309835,78.90851371600641,Settlements,7
25.715983601364368,78.86669663667618,Settlements,7
25.73265575391494,78.8684430837557,Settlements,7
25.743203692766585,78.8957424267862,Settlements,7
25.73509979297084,78.95793940014237,Settlements,7
25.758984615688448,78.93547713439624,Settlements,7
25.760664754161937,78.98566493677406,Settlements,7
25.75693844989832,79.00921666939176,Settlements,7
25.80524685341903,78.88771870022879,Settlements,7
25.78846198110315,78.88224334417244,Settlements,7
25.78986350259009,78.8096819446523,Settlements,7
25.73349613807165,78.79068408980002,Settlements,7
25.717325539370155,78.78129580954094,Settlements,7
25.74889793509706,78.77312681423734,Settlements,7
25.76135932697044,78.80869840754882,Settlements,7
25.766669935837413,78.83800878755946,Settlements,7
25.72375825331808,79.05805795778463,Settlements,7
25.388555608272828,78.45725278284799,Water,11
25.437241682967787,78.44695310023079,Water,11
25.42553575337261,78.50342675352765,Water,11
25.43228062370564,78.51878770962588,Water,11
25.37872182399379,78.44340332583279,Water,11
25.473397127876964,78.52309292937846,Water,11
25.49067541256541,78.53339261199565,Water,11
25.529652425953586,78.52001885883598,Water,11
25.51507461070276,78.6607318432893,Water,11
25.51042693322975,78.77917819338695,Water,11
25.45495077158167,78.72973971682445,Water,11
25.488735393204472,78.62021975832836,Water,11
25.46071433647141,78.59202776100042,Water,11
25.45397916239249,78.67082245263003,Water,11
25.457137212182484,78.6752641907587,Water,11
25.4648636841433,78.6723606812667,Water,11
25.50367994771892,78.66107384731912,Water,11
25.555027998728715,78.88514405642727,Water,11
25.56071926197967,78.91707307254055,Water,11
25.604229258671783,78.91648629857322,Water,11
25.636331257106832,78.9537710891168,Water,11
25.70162625916744,79.01792680401404,Water,11
25.41998629089907,79.01231107100188,Water,11
25.41506435061561,79.03690135269923,Water,11
25.382349891000818,79.1439814129735,Water,11
25.39012937328117,79.16332195941443,Water,11
25.40098112966367,79.1686649197721,Water,11
25.78737252297694,79.21034205075293,Water,11
25.79888486124417,79.18773077592847,Water,11
25.8099586008975,79.15266148788889,Water,11
25.514430879977777,79.14467838436798,Water,11
25.530851320533884,79.12879970699981,Water,11
25.56243692753311,79.1919149544929,Water,11
25.23777421050472,78.92053579650495,Water,11
25.240617682226667,78.93113754431184,Water,11
25.261017266913328,78.96073698421759,Water,11
25.20966300654021,79.08449432370529,Water,11
25.20321324129585,79.10621018329897,Water,11
25.163225280938768,79.20190476234323,Water,11
25.164649259019413,79.27336234115462,Water,11
25.20566845557243,79.28059540945054,Water,11
25.29768400225948,79.2669538001267,Water,11
25.458762623871817,78.56679517354316,Water,11
25.371660054950773,78.75507968474496,Water,11
25.42174831363197,78.74838489104378,Water,11
25.440029020341843,78.82929718122506,Water,11
25.443264354346564,78.81756489482123,Water,11
25.47155563251211,78.84759206840425,Water,11
25.520310487322018,78.81199511144676,Water,11
25.52091077302073,78.82184418294945,Water,11
25.52546411653923,78.83016584048134,Water,11
25.49726971845902,78.74159760084659,Water,11
25.493703531162584,78.80070635066552,Water,11
25.49635697186169,78.80434342608972,Water,11
25.541700766387265,78.71715636211395,Water,11
25.55886091085125,78.67336835721423,Water,11
25.58518346031944,78.678773406752,Water,11
25.55955651982534,78.65671491981352,Water,11
25.583672316821872,78.74765874031503,Water,11
25.612579343476835,78.7852359524749,Water,11
25.18774783764877,78.51525706560629,Water,11
25.18734050698464,78.43493892894683,Water,11
25.235695886846745,78.46323387771159,Water,11
25.246968704605703,78.47348772822271,Water,11
25.36384404243176,78.34707259743378,Water,11
25.4887940315502,78.442463036051,Water,11
25.4752504998398,78.4470691526218,Water,11
25.51178285721324,78.41654488520405,Water,11
25.506082064463502,78.41920563654682,Water,11
25.562105496565824,78.48935533243616,Water,11
25.548096202350195,78.48824012079629,Water,11
25.558473476995808,78.5221131009091,Water,11
25.509210060006808,78.47460138222046,Water,11
25.546563494096205,78.48052008120477,Water,11
25.539842656346217,78.42053731650714,Water,11
25.52239475407686,78.42015745247662,Water,11
25.56031988046756,78.43849035803845,Water,11
25.56141377515044,78.54911362683522,Water,11
25.557357137288083,78.57174999766899,Water,11
25.56945656584337,78.59751895376448,Water,11
25.40752433483221,78.6864554030619,Water,11
25.36453470098211,79.03962514858375,Water,11
25.31339278568169,79.08938227253277,Water,11
25.249101346981632,79.15921947840798,Water,11
25.24960647717689,79.12366588182392,Water,11
25.642405237143027,79.09511695790475,Water,11
25.65904764637145,79.1168511445348,Water,11
25.672872351190705,79.13932744904602,Water,11
25.61630693085628,79.1744908336738,Water,11
25.61364650911454,79.18938173860292,Water,11
25.626540131552204,79.18841646790675,Water,11
25.62609481469423,79.23548060934658,Water,11
25.640282414212777,79.26552762861385,Water,11
25.596765742108254,79.26325988167463,Water,11
25.584185487579408,79.23360320623505,Water,11
25.572862987820727,79.2387101321994,Water,11
25.568159146889727,79.30380035585893,Water,11
25.53476850524769,79.25717054254356,Water,11
25.880825025101345,78.96703835123549,Water,11
25.92076062958733,78.98936714503625,Water,11
25.335658689821503,78.38464336214255,Barren Land,8
25.376301256547592,78.3624990445156,Barren Land,8
25.3034609037841,78.41950686542518,Barren Land,8
25.353515952965484,78.45959538210151,Barren Land,8
25.389120775160745,78.42037894316056,Barren Land,8
25.416683409752423,78.46895911283829,Barren Land,8
25.43144963979664,78.46241471191368,Barren Land,8
25.43032568633608,78.40915676971397,Barren Land,8
25.21690614405217,78.4140210358043,Barren Land,8
25.283573046701672,78.43043460563307,Barren Land,8
25.519319810551863,78.46630260029987,Barren Land,8
25.56120524433585,78.49353364050906,Barren Land,8
25.49689092618422,78.47260898520152,Barren Land,8
25.486103198632108,78.45905016453166,Barren Land,8
25.48902072010263,78.44501654163845,Barren Land,8
25.481503233425062,78.4465632853777,Barren Land,8
25.474103528093075,78.45991262720158,Barren Land,8
25.4767199054789,78.45037138190219,Barren Land,8
25.43510375207879,78.3378716175457,Barren Land,8
25.44874155665928,78.50287884021569,Barren Land,8
25.44558355967733,78.49459813768922,Barren Land,8
25.45620753011751,78.67011647550899,Barren Land,8
25.30244667195572,78.9624173054571,Barren Land,8
25.32296588076411,79.08252465799634,Barren Land,8
25.322878599499,79.0900455720741,Barren Land,8
25.24367773956763,79.18538879867111,Barren Land,8
25.20722531079068,79.12732356745062,Barren Land,8
25.206739951574672,79.10996431070623,Barren Land,8
25.266978887622955,79.28919220623742,Barren Land,8
25.27980681271909,79.27347802919118,Barren Land,8
25.24995676352865,79.31243510868867,Barren Land,8
25.241336513782755,79.30681062049601,Barren Land,8
25.21352127231524,79.33442868560113,Barren Land,8
25.71355467482641,79.35337531969208,Barren Land,8
25.69689918264084,79.31052632840161,Barren Land,8
25.686001073166565,79.29392923950365,Barren Land,8
25.77697553778357,79.19830337765126,Barren Land,8
25.787853487766338,79.21646727417668,Barren Land,8
25.78998098464553,79.24326328951179,Barren Land,8
25.80240567314444,79.2708567474717,Barren Land,8
25.794175769101905,79.2659214828843,Barren Land,8
25.816936102071,79.29183856459434,Barren Land,8
25.78375232434244,79.26555275564927,Barren Land,8
25.77713488607693,79.25222827828732,Barren Land,8
25.76503555108357,79.23571253881649,Barren Land,8
25.76954481505816,79.26849924490357,Barren Land,8
25.772124501822244,79.27356325552368,Barren Land,8
25.771290256247813,79.29437235916518,Barren Land,8
25.78638544138138,79.29353776576316,Barren Land,8
25.78128459730788,79.30463138224876,Barren Land,8
25.773925177226435,79.31137353500392,Barren Land,8
25.76859191128268,79.32330400070217,Barren Land,8
25.785054699221952,79.34175759872463,Barren Land,8
25.78853246069817,79.3539455564883,Barren Land,8
25.7692102732406,79.36158448776271,Barren Land,8
25.75341836774716,79.27474977124233,Barren Land,8
25.751852326887786,79.25624722191449,Barren Land,8
25.77163929164116,79.1923184713581,Barren Land,8
25.672416074940987,79.00867212808092,Barren Land,8
25.6580049579432,78.97869318174766,Barren Land,8
25.63192987635077,78.94935146353957,Barren Land,8
25.62402848006489,79.02771597495781,Barren Land,8
25.608356109550108,79.01612883201348,Barren Land,8
25.640573863066344,79.04515844796052,Barren Land,8
25.586305591024445,79.22759646016358,Barren Land,8
25.55316924022093,79.18660490084375,Barren Land,8
25.53435101122593,79.1607698636123,Barren Land,8
25.526845855797223,79.1600697963007,Barren Land,8
25.57166759477089,79.09650417518642,Barren Land,8
25.51880426684601,79.04691736215938,Barren Land,8
25.53976564065972,78.98033447885388,Barren Land,8
25.540733684903834,78.9864070000636,Barren Land,8
25.53622253208104,78.97975512170666,Barren Land,8
25.53622253208104,78.9925868096339,Barren Land,8
25.53185485881736,78.96738724153946,Barren Land,8
25.53630599111024,78.96043110815312,Barren Land,8
25.53052750211912,78.85919912940328,Barren Land,8
25.52529200454486,78.80414065226063,Barren Land,8
25.525640784752763,78.82656812556624,Barren Land,8
25.53945821570733,78.68427409453463,Barren Land,8
25.52979668122128,78.67436065001559,Barren Land,8
25.36304986459888,78.50304486416951,Barren Land,8
25.280028952909102,78.83210258946933,Barren Land,8
25.25276188431013,78.87759976802779,Barren Land,8
25.266061805297007,78.91332820465948,Barren Land,8
25.25537586977546,78.9236186906689,Barren Land,8
25.23751807026071,78.90620441428244,Barren Land,8
25.23457780902588,78.92641754141867,Barren Land,8
25.237843004396627,78.95512916114332,Barren Land,8
25.22275498230801,78.96024923891476,Barren Land,8
25.22106613943936,78.94100170702389,Barren Land,8
25.20724392364359,78.9156816539233,Barren Land,8
25.19055535992278,78.87347382520107,Barren Land,8
25.18200352250047,78.89770608516349,Barren Land,8
25.167736266677924,78.87362515846739,Barren Land,8
25.43680964987144,79.20615249323079,Barren Land,8
25.44565466170459,79.21909880297883,Barren Land,8
25.438746217497016,79.22691270630649,Barren Land,8
25.4405033407415,78.97121301347778,Barren Land,8
25.42002739463501,78.98696518431514,Barren Land,8
25.414066211833024,78.98982194574954,Barren Land,8
25.42290816299836,79.08844507289344,Barren Land,8
